stepID	filename	nameNew	riseOrig	l2Orig	h2Orig	riseNew	h2New	diffRise
262	nelli_ch	nelli_ch_rise_6_16	13.1123	161.3699	344.1556	6.1623	230.3607	6.95
262	nelli_ch	nelli_ch_rise_6_11	13.1123	161.3699	344.1556	6.1123	229.6963	7
262	nelli_ch	nelli_ch_rise_6_06	13.1123	161.3699	344.1556	6.0623	229.0339	7.05
262	nelli_ch	nelli_ch_rise_6_01	13.1123	161.3699	344.1556	6.0123	228.3734	7.1
262	nelli_ch	nelli_ch_rise_5_96	13.1123	161.3699	344.1556	5.9623	227.7148	7.15
262	nelli_ch	nelli_ch_rise_5_91	13.1123	161.3699	344.1556	5.9123	227.058	7.2
262	nelli_ch	nelli_ch_rise_5_86	13.1123	161.3699	344.1556	5.8623	226.4032	7.25
262	nelli_ch	nelli_ch_rise_5_81	13.1123	161.3699	344.1556	5.8123	225.7503	7.3
262	nelli_ch	nelli_ch_rise_5_76	13.1123	161.3699	344.1556	5.7623	225.0992	7.35
262	nelli_ch	nelli_ch_rise_5_71	13.1123	161.3699	344.1556	5.7123	224.4501	7.4
262	nelli_ch	nelli_ch_rise_5_66	13.1123	161.3699	344.1556	5.6623	223.8027	7.45
262	nelli_ch	nelli_ch_rise_5_61	13.1123	161.3699	344.1556	5.6123	223.1573	7.5
262	nelli_ch	nelli_ch_rise_5_56	13.1123	161.3699	344.1556	5.5623	222.5137	7.55
262	nelli_ch	nelli_ch_rise_5_51	13.1123	161.3699	344.1556	5.5123	221.872	7.6
262	nelli_ch	nelli_ch_rise_5_46	13.1123	161.3699	344.1556	5.4623	221.2322	7.65
262	nelli_ch	nelli_ch_rise_5_41	13.1123	161.3699	344.1556	5.4123	220.5941	7.7
262	nelli_ch	nelli_ch_rise_5_36	13.1123	161.3699	344.1556	5.3623	219.958	7.75
262	nelli_ch	nelli_ch_rise_5_31	13.1123	161.3699	344.1556	5.3123	219.3236	7.8
262	nelli_ch	nelli_ch_rise_5_26	13.1123	161.3699	344.1556	5.2623	218.6911	7.85
262	nelli_ch	nelli_ch_rise_5_21	13.1123	161.3699	344.1556	5.2123	218.0604	7.9
262	nelli_ch	nelli_ch_rise_5_16	13.1123	161.3699	344.1556	5.1623	217.4315	7.95
262	nelli_ch	nelli_ch_rise_5_11	13.1123	161.3699	344.1556	5.1123	216.8045	8
262	nelli_ch	nelli_ch_rise_5_06	13.1123	161.3699	344.1556	5.0623	216.1792	8.05
262	nelli_ch	nelli_ch_rise_5_01	13.1123	161.3699	344.1556	5.0123	215.5558	8.1
262	nelli_ch	nelli_ch_rise_4_96	13.1123	161.3699	344.1556	4.9623	214.9341	8.15
262	nelli_ch	nelli_ch_rise_4_91	13.1123	161.3699	344.1556	4.9123	214.3142	8.2
262	nelli_ch	nelli_ch_rise_4_86	13.1123	161.3699	344.1556	4.8623	213.6962	8.25
262	nelli_ch	nelli_ch_rise_4_81	13.1123	161.3699	344.1556	4.8123	213.0799	8.3
262	nelli_ch	nelli_ch_rise_4_76	13.1123	161.3699	344.1556	4.7623	212.4654	8.35
262	nelli_ch	nelli_ch_rise_4_71	13.1123	161.3699	344.1556	4.7123	211.8526	8.4
262	nelli_ch	nelli_ch_rise_4_66	13.1123	161.3699	344.1556	4.6623	211.2417	8.45
262	nelli_ch	nelli_ch_rise_4_61	13.1123	161.3699	344.1556	4.6123	210.6325	8.5
262	nelli_ch	nelli_ch_rise_4_56	13.1123	161.3699	344.1556	4.5623	210.025	8.55
262	nelli_ch	nelli_ch_rise_4_51	13.1123	161.3699	344.1556	4.5123	209.4193	8.6
262	nelli_ch	nelli_ch_rise_4_46	13.1123	161.3699	344.1556	4.4623	208.8153	8.65
262	nelli_ch	nelli_ch_rise_4_41	13.1123	161.3699	344.1556	4.4123	208.2131	8.7
262	nelli_ch	nelli_ch_rise_4_36	13.1123	161.3699	344.1556	4.3623	207.6127	8.75
262	nelli_ch	nelli_ch_rise_4_31	13.1123	161.3699	344.1556	4.3123	207.0139	8.8
262	nelli_ch	nelli_ch_rise_4_26	13.1123	161.3699	344.1556	4.2623	206.4169	8.85
262	nelli_ch	nelli_ch_rise_4_21	13.1123	161.3699	344.1556	4.2123	205.8216	8.9
262	nelli_ch	nelli_ch_rise_4_16	13.1123	161.3699	344.1556	4.1623	205.228	8.95
262	nelli_ch	nelli_ch_rise_4_11	13.1123	161.3699	344.1556	4.1123	204.6362	9
