stepID	filename	nameNew	s8Orig	s8MinDur	s8MinFL	shortFC	s8New	diffS8	n2Orig	n2Min	n2New	flOrig	flNew	diffFL	diffSyllDur
1	mimmi_ch	mimmi_ch_FL_0_1636	0.2245	0.0607	18.7042	0.9951	0.2242	0.0003	0.4882	0.3243	0.4879	45.9951	45.9599	0.0352	0.1636
2	mimmi_ch	mimmi_ch_FL_0_1633	0.2245	0.0607	18.7042	0.9901	0.2239	0.0006	0.4882	0.3243	0.4876	45.9951	45.9262	0.0689	0.1633
3	mimmi_ch	mimmi_ch_FL_0_1630	0.2245	0.0607	18.7042	0.9852	0.2236	0.0009	0.4882	0.3243	0.4873	45.9951	45.8925	0.1026	0.163
4	mimmi_ch	mimmi_ch_FL_0_1627	0.2245	0.0607	18.7042	0.9802	0.2233	0.0012	0.4882	0.3243	0.487	45.9951	45.8587	0.1364	0.1627
5	mimmi_ch	mimmi_ch_FL_0_1624	0.2245	0.0607	18.7042	0.9753	0.223	0.0015	0.4882	0.3243	0.4867	45.9951	45.8248	0.1703	0.1624
6	mimmi_ch	mimmi_ch_FL_0_1621	0.2245	0.0607	18.7042	0.9703	0.2227	0.0018	0.4882	0.3243	0.4864	45.9951	45.7909	0.2042	0.1621
7	mimmi_ch	mimmi_ch_FL_0_1618	0.2245	0.0607	18.7042	0.9654	0.2224	0.0021	0.4882	0.3243	0.4861	45.9951	45.757	0.2381	0.1618
8	mimmi_ch	mimmi_ch_FL_0_1615	0.2245	0.0607	18.7042	0.9604	0.2221	0.0024	0.4882	0.3243	0.4858	45.9951	45.7231	0.272	0.1615
9	mimmi_ch	mimmi_ch_FL_0_1612	0.2245	0.0607	18.7042	0.9555	0.2218	0.0027	0.4882	0.3243	0.4855	45.9951	45.6891	0.306	0.1612
10	mimmi_ch	mimmi_ch_FL_0_1609	0.2245	0.0607	18.7042	0.9505	0.2215	0.003	0.4882	0.3243	0.4852	45.9951	45.655	0.3401	0.1609
11	mimmi_ch	mimmi_ch_FL_0_1606	0.2245	0.0607	18.7042	0.9456	0.2212	0.0033	0.4882	0.3243	0.4849	45.9951	45.6209	0.3742	0.1606
12	mimmi_ch	mimmi_ch_FL_0_1603	0.2245	0.0607	18.7042	0.9406	0.2209	0.0036	0.4882	0.3243	0.4846	45.9951	45.5868	0.4083	0.1603
13	mimmi_ch	mimmi_ch_FL_0_1600	0.2245	0.0607	18.7042	0.9357	0.2206	0.0039	0.4882	0.3243	0.4844	45.9951	45.5526	0.4425	0.16
14	mimmi_ch	mimmi_ch_FL_0_1597	0.2245	0.0607	18.7042	0.9308	0.2203	0.0042	0.4882	0.3243	0.4841	45.9951	45.5184	0.4767	0.1597
15	mimmi_ch	mimmi_ch_FL_0_1594	0.2245	0.0607	18.7042	0.9258	0.22	0.0045	0.4882	0.3243	0.4838	45.9951	45.4842	0.5109	0.1594
16	mimmi_ch	mimmi_ch_FL_0_1591	0.2245	0.0607	18.7042	0.9209	0.2197	0.0048	0.4882	0.3243	0.4835	45.9951	45.4499	0.5452	0.1591
17	mimmi_ch	mimmi_ch_FL_0_1588	0.2245	0.0607	18.7042	0.9159	0.2194	0.0051	0.4882	0.3243	0.4832	45.9951	45.4155	0.5796	0.1588
18	mimmi_ch	mimmi_ch_FL_0_1585	0.2245	0.0607	18.7042	0.911	0.2191	0.0054	0.4882	0.3243	0.4829	45.9951	45.3812	0.6139	0.1585
19	mimmi_ch	mimmi_ch_FL_0_1582	0.2245	0.0607	18.7042	0.906	0.2188	0.0057	0.4882	0.3243	0.4826	45.9951	45.3468	0.6484	0.1582
20	mimmi_ch	mimmi_ch_FL_0_1579	0.2245	0.0607	18.7042	0.9011	0.2185	0.006	0.4882	0.3243	0.4823	45.9951	45.3123	0.6828	0.1579
21	mimmi_ch	mimmi_ch_FL_0_1576	0.2245	0.0607	18.7042	0.8961	0.2182	0.0063	0.4882	0.3243	0.482	45.9951	45.2778	0.7173	0.1576
22	mimmi_ch	mimmi_ch_FL_0_1573	0.2245	0.0607	18.7042	0.8912	0.2179	0.0066	0.4882	0.3243	0.4817	45.9951	45.2432	0.7519	0.1573
23	mimmi_ch	mimmi_ch_FL_0_1570	0.2245	0.0607	18.7042	0.8862	0.2176	0.0069	0.4882	0.3243	0.4814	45.9951	45.2087	0.7865	0.157
24	mimmi_ch	mimmi_ch_FL_0_1567	0.2245	0.0607	18.7042	0.8813	0.2173	0.0072	0.4882	0.3243	0.4811	45.9951	45.174	0.8211	0.1567
25	mimmi_ch	mimmi_ch_FL_0_1564	0.2245	0.0607	18.7042	0.8764	0.217	0.0075	0.4882	0.3243	0.4808	45.9951	45.1393	0.8558	0.1564
26	mimmi_ch	mimmi_ch_FL_0_1561	0.2245	0.0607	18.7042	0.8714	0.2167	0.0078	0.4882	0.3243	0.4805	45.9951	45.1046	0.8905	0.1561
27	mimmi_ch	mimmi_ch_FL_0_1558	0.2245	0.0607	18.7042	0.8665	0.2164	0.0081	0.4882	0.3243	0.4802	45.9951	45.0699	0.9252	0.1558
28	mimmi_ch	mimmi_ch_FL_0_1555	0.2245	0.0607	18.7042	0.8615	0.2161	0.0084	0.4882	0.3243	0.4799	45.9951	45.0351	0.96	0.1555
29	mimmi_ch	mimmi_ch_FL_0_1552	0.2245	0.0607	18.7042	0.8566	0.2158	0.0087	0.4882	0.3243	0.4796	45.9951	45.0002	0.9949	0.1552
30	mimmi_ch	mimmi_ch_FL_0_1549	0.2245	0.0607	18.7042	0.8516	0.2155	0.009	0.4882	0.3243	0.4793	45.9951	44.9653	1.0298	0.1549
31	mimmi_ch	mimmi_ch_FL_0_1546	0.2245	0.0607	18.7042	0.8467	0.2152	0.0093	0.4882	0.3243	0.479	45.9951	44.9304	1.0647	0.1546
32	mimmi_ch	mimmi_ch_FL_0_1543	0.2245	0.0607	18.7042	0.8417	0.2149	0.0096	0.4882	0.3243	0.4787	45.9951	44.8954	1.0997	0.1543
33	mimmi_ch	mimmi_ch_FL_0_1540	0.2245	0.0607	18.7042	0.8368	0.2146	0.0099	0.4882	0.3243	0.4784	45.9951	44.8604	1.1347	0.154
34	mimmi_ch	mimmi_ch_FL_0_1537	0.2245	0.0607	18.7042	0.8318	0.2143	0.0102	0.4882	0.3243	0.4782	45.9951	44.8254	1.1697	0.1537
35	mimmi_ch	mimmi_ch_FL_0_1534	0.2245	0.0607	18.7042	0.8269	0.214	0.0105	0.4882	0.3243	0.4779	45.9951	44.7903	1.2048	0.1534
36	mimmi_ch	mimmi_ch_FL_0_1531	0.2245	0.0607	18.7042	0.8219	0.2137	0.0108	0.4882	0.3243	0.4776	45.9951	44.7551	1.24	0.1531
37	mimmi_ch	mimmi_ch_FL_0_1528	0.2245	0.0607	18.7042	0.817	0.2134	0.0111	0.4882	0.3243	0.4773	45.9951	44.7199	1.2752	0.1528
38	mimmi_ch	mimmi_ch_FL_0_1525	0.2245	0.0607	18.7042	0.8121	0.2131	0.0114	0.4882	0.3243	0.477	45.9951	44.6847	1.3104	0.1525
39	mimmi_ch	mimmi_ch_FL_0_1522	0.2245	0.0607	18.7042	0.8071	0.2128	0.0117	0.4882	0.3243	0.4767	45.9951	44.6494	1.3457	0.1522
40	mimmi_ch	mimmi_ch_FL_0_1519	0.2245	0.0607	18.7042	0.8022	0.2125	0.012	0.4882	0.3243	0.4764	45.9951	44.6141	1.381	0.1519
41	mimmi_ch	mimmi_ch_FL_0_1516	0.2245	0.0607	18.7042	0.7972	0.2122	0.0123	0.4882	0.3243	0.4761	45.9951	44.5787	1.4164	0.1516
42	mimmi_ch	mimmi_ch_FL_0_1513	0.2245	0.0607	18.7042	0.7923	0.2119	0.0126	0.4882	0.3243	0.4758	45.9951	44.5433	1.4518	0.1513
43	mimmi_ch	mimmi_ch_FL_0_1510	0.2245	0.0607	18.7042	0.7873	0.2116	0.0129	0.4882	0.3243	0.4755	45.9951	44.5079	1.4872	0.151
44	mimmi_ch	mimmi_ch_FL_0_1507	0.2245	0.0607	18.7042	0.7824	0.2113	0.0132	0.4882	0.3243	0.4752	45.9951	44.4724	1.5227	0.1507
45	mimmi_ch	mimmi_ch_FL_0_1504	0.2245	0.0607	18.7042	0.7774	0.211	0.0135	0.4882	0.3243	0.4749	45.9951	44.4368	1.5583	0.1504
46	mimmi_ch	mimmi_ch_FL_0_1501	0.2245	0.0607	18.7042	0.7725	0.2107	0.0138	0.4882	0.3243	0.4746	45.9951	44.4013	1.5939	0.1501
47	mimmi_ch	mimmi_ch_FL_0_1498	0.2245	0.0607	18.7042	0.7675	0.2104	0.0141	0.4882	0.3243	0.4743	45.9951	44.3656	1.6295	0.1498
48	mimmi_ch	mimmi_ch_FL_0_1495	0.2245	0.0607	18.7042	0.7626	0.2101	0.0144	0.4882	0.3243	0.474	45.9951	44.33	1.6652	0.1495
49	mimmi_ch	mimmi_ch_FL_0_1492	0.2245	0.0607	18.7042	0.7577	0.2098	0.0147	0.4882	0.3243	0.4737	45.9951	44.2942	1.7009	0.1492
50	mimmi_ch	mimmi_ch_FL_0_1489	0.2245	0.0607	18.7042	0.7527	0.2095	0.015	0.4882	0.3243	0.4734	45.9951	44.2585	1.7366	0.1489
51	mimmi_ch	mimmi_ch_FL_0_1486	0.2245	0.0607	18.7042	0.7478	0.2092	0.0153	0.4882	0.3243	0.4731	45.9951	44.2227	1.7724	0.1486
52	mimmi_ch	mimmi_ch_FL_0_1483	0.2245	0.0607	18.7042	0.7428	0.2089	0.0156	0.4882	0.3243	0.4728	45.9951	44.1868	1.8083	0.1483
53	mimmi_ch	mimmi_ch_FL_0_1480	0.2245	0.0607	18.7042	0.7379	0.2086	0.0159	0.4882	0.3243	0.4725	45.9951	44.1509	1.8442	0.148
54	mimmi_ch	mimmi_ch_FL_0_1477	0.2245	0.0607	18.7042	0.7329	0.2083	0.0162	0.4882	0.3243	0.4723	45.9951	44.115	1.8801	0.1477
55	mimmi_ch	mimmi_ch_FL_0_1474	0.2245	0.0607	18.7042	0.728	0.208	0.0165	0.4882	0.3243	0.472	45.9951	44.079	1.9161	0.1474
56	mimmi_ch	mimmi_ch_FL_0_1471	0.2245	0.0607	18.7042	0.723	0.2077	0.0168	0.4882	0.3243	0.4717	45.9951	44.043	1.9521	0.1471
57	mimmi_ch	mimmi_ch_FL_0_1468	0.2245	0.0607	18.7042	0.7181	0.2074	0.0171	0.4882	0.3243	0.4714	45.9951	44.0069	1.9882	0.1468
58	mimmi_ch	mimmi_ch_FL_0_1465	0.2245	0.0607	18.7042	0.7131	0.2071	0.0174	0.4882	0.3243	0.4711	45.9951	43.9708	2.0243	0.1465
59	mimmi_ch	mimmi_ch_FL_0_1462	0.2245	0.0607	18.7042	0.7082	0.2068	0.0177	0.4882	0.3243	0.4708	45.9951	43.9346	2.0605	0.1462
60	mimmi_ch	mimmi_ch_FL_0_1459	0.2245	0.0607	18.7042	0.7032	0.2065	0.018	0.4882	0.3243	0.4705	45.9951	43.8984	2.0967	0.1459
61	mimmi_ch	mimmi_ch_FL_0_1456	0.2245	0.0607	18.7042	0.6983	0.2062	0.0183	0.4882	0.3243	0.4702	45.9951	43.8621	2.133	0.1456
62	mimmi_ch	mimmi_ch_FL_0_1453	0.2245	0.0607	18.7042	0.6934	0.2059	0.0186	0.4882	0.3243	0.4699	45.9951	43.8258	2.1693	0.1453
63	mimmi_ch	mimmi_ch_FL_0_1450	0.2245	0.0607	18.7042	0.6884	0.2056	0.0189	0.4882	0.3243	0.4696	45.9951	43.7895	2.2056	0.145
64	mimmi_ch	mimmi_ch_FL_0_1447	0.2245	0.0607	18.7042	0.6835	0.2053	0.0192	0.4882	0.3243	0.4693	45.9951	43.7531	2.242	0.1447
65	mimmi_ch	mimmi_ch_FL_0_1444	0.2245	0.0607	18.7042	0.6785	0.205	0.0195	0.4882	0.3243	0.469	45.9951	43.7166	2.2785	0.1444
66	mimmi_ch	mimmi_ch_FL_0_1441	0.2245	0.0607	18.7042	0.6736	0.2047	0.0198	0.4882	0.3243	0.4687	45.9951	43.6802	2.3149	0.1441
67	mimmi_ch	mimmi_ch_FL_0_1438	0.2245	0.0607	18.7042	0.6686	0.2044	0.0201	0.4882	0.3243	0.4684	45.9951	43.6436	2.3515	0.1438
68	mimmi_ch	mimmi_ch_FL_0_1435	0.2245	0.0607	18.7042	0.6637	0.2041	0.0204	0.4882	0.3243	0.4681	45.9951	43.6071	2.3881	0.1435
69	mimmi_ch	mimmi_ch_FL_0_1432	0.2245	0.0607	18.7042	0.6587	0.2038	0.0207	0.4882	0.3243	0.4678	45.9951	43.5704	2.4247	0.1432
70	mimmi_ch	mimmi_ch_FL_0_1429	0.2245	0.0607	18.7042	0.6538	0.2035	0.021	0.4882	0.3243	0.4675	45.9951	43.5338	2.4613	0.1429
71	mimmi_ch	mimmi_ch_FL_0_1426	0.2245	0.0607	18.7042	0.6488	0.2032	0.0213	0.4882	0.3243	0.4672	45.9951	43.497	2.4981	0.1426
72	mimmi_ch	mimmi_ch_FL_0_1423	0.2245	0.0607	18.7042	0.6439	0.2029	0.0216	0.4882	0.3243	0.4669	45.9951	43.4603	2.5348	0.1423
73	mimmi_ch	mimmi_ch_FL_0_1420	0.2245	0.0607	18.7042	0.6389	0.2026	0.0219	0.4882	0.3243	0.4666	45.9951	43.4235	2.5716	0.142
74	mimmi_ch	mimmi_ch_FL_0_1417	0.2245	0.0607	18.7042	0.634	0.2023	0.0222	0.4882	0.3243	0.4664	45.9951	43.3866	2.6085	0.1417
75	mimmi_ch	mimmi_ch_FL_0_1414	0.2245	0.0607	18.7042	0.6291	0.202	0.0225	0.4882	0.3243	0.4661	45.9951	43.3497	2.6454	0.1414
76	mimmi_ch	mimmi_ch_FL_0_1411	0.2245	0.0607	18.7042	0.6241	0.2017	0.0228	0.4882	0.3243	0.4658	45.9951	43.3128	2.6823	0.1411
77	mimmi_ch	mimmi_ch_FL_0_1408	0.2245	0.0607	18.7042	0.6192	0.2014	0.0231	0.4882	0.3243	0.4655	45.9951	43.2758	2.7193	0.1408
78	mimmi_ch	mimmi_ch_FL_0_1405	0.2245	0.0607	18.7042	0.6142	0.2011	0.0234	0.4882	0.3243	0.4652	45.9951	43.2387	2.7564	0.1405
79	mimmi_ch	mimmi_ch_FL_0_1402	0.2245	0.0607	18.7042	0.6093	0.2008	0.0237	0.4882	0.3243	0.4649	45.9951	43.2016	2.7935	0.1402
80	mimmi_ch	mimmi_ch_FL_0_1399	0.2245	0.0607	18.7042	0.6043	0.2005	0.024	0.4882	0.3243	0.4646	45.9951	43.1645	2.8306	0.1399
81	mimmi_ch	mimmi_ch_FL_0_1396	0.2245	0.0607	18.7042	0.5994	0.2002	0.0243	0.4882	0.3243	0.4643	45.9951	43.1273	2.8678	0.1396
82	mimmi_ch	mimmi_ch_FL_0_1393	0.2245	0.0607	18.7042	0.5944	0.1999	0.0246	0.4882	0.3243	0.464	45.9951	43.0901	2.905	0.1393
83	mimmi_ch	mimmi_ch_FL_0_1390	0.2245	0.0607	18.7042	0.5895	0.1996	0.0249	0.4882	0.3243	0.4637	45.9951	43.0528	2.9423	0.139
84	mimmi_ch	mimmi_ch_FL_0_1387	0.2245	0.0607	18.7042	0.5845	0.1993	0.0252	0.4882	0.3243	0.4634	45.9951	43.0155	2.9796	0.1387
85	mimmi_ch	mimmi_ch_FL_0_1384	0.2245	0.0607	18.7042	0.5796	0.199	0.0255	0.4882	0.3243	0.4631	45.9951	42.9781	3.017	0.1384
86	mimmi_ch	mimmi_ch_FL_0_1381	0.2245	0.0607	18.7042	0.5747	0.1987	0.0258	0.4882	0.3243	0.4628	45.9951	42.9407	3.0544	0.1381
87	mimmi_ch	mimmi_ch_FL_0_1378	0.2245	0.0607	18.7042	0.5697	0.1984	0.0261	0.4882	0.3243	0.4625	45.9951	42.9032	3.0919	0.1378
88	mimmi_ch	mimmi_ch_FL_0_1375	0.2245	0.0607	18.7042	0.5648	0.1981	0.0264	0.4882	0.3243	0.4622	45.9951	42.8657	3.1294	0.1375
89	mimmi_ch	mimmi_ch_FL_0_1372	0.2245	0.0607	18.7042	0.5598	0.1978	0.0267	0.4882	0.3243	0.4619	45.9951	42.8281	3.167	0.1372
90	mimmi_ch	mimmi_ch_FL_0_1369	0.2245	0.0607	18.7042	0.5549	0.1975	0.027	0.4882	0.3243	0.4616	45.9951	42.7905	3.2046	0.1369
91	mimmi_ch	mimmi_ch_FL_0_1366	0.2245	0.0607	18.7042	0.5499	0.1972	0.0273	0.4882	0.3243	0.4613	45.9951	42.7529	3.2423	0.1366
92	mimmi_ch	mimmi_ch_FL_0_1363	0.2245	0.0607	18.7042	0.545	0.1969	0.0276	0.4882	0.3243	0.461	45.9951	42.7151	3.28	0.1363
93	mimmi_ch	mimmi_ch_FL_0_1360	0.2245	0.0607	18.7042	0.54	0.1966	0.0279	0.4882	0.3243	0.4607	45.9951	42.6774	3.3177	0.136
94	mimmi_ch	mimmi_ch_FL_0_1357	0.2245	0.0607	18.7042	0.5351	0.1963	0.0282	0.4882	0.3243	0.4605	45.9951	42.6396	3.3555	0.1357
95	mimmi_ch	mimmi_ch_FL_0_1354	0.2245	0.0607	18.7042	0.5301	0.196	0.0285	0.4882	0.3243	0.4602	45.9951	42.6017	3.3934	0.1354
96	mimmi_ch	mimmi_ch_FL_0_1351	0.2245	0.0607	18.7042	0.5252	0.1957	0.0288	0.4882	0.3243	0.4599	45.9951	42.5638	3.4313	0.1351
97	mimmi_ch	mimmi_ch_FL_0_1348	0.2245	0.0607	18.7042	0.5202	0.1954	0.0291	0.4882	0.3243	0.4596	45.9951	42.5259	3.4692	0.1348
98	mimmi_ch	mimmi_ch_FL_0_1345	0.2245	0.0607	18.7042	0.5153	0.1951	0.0294	0.4882	0.3243	0.4593	45.9951	42.4879	3.5072	0.1345
99	mimmi_ch	mimmi_ch_FL_0_1342	0.2245	0.0607	18.7042	0.5104	0.1948	0.0297	0.4882	0.3243	0.459	45.9951	42.4498	3.5453	0.1342
100	mimmi_ch	mimmi_ch_FL_0_1339	0.2245	0.0607	18.7042	0.5054	0.1945	0.03	0.4882	0.3243	0.4587	45.9951	42.4117	3.5834	0.1339
101	mimmi_ch	mimmi_ch_FL_0_1336	0.2245	0.0607	18.7042	0.5005	0.1942	0.0303	0.4882	0.3243	0.4584	45.9951	42.3736	3.6215	0.1336
102	mimmi_ch	mimmi_ch_FL_0_1333	0.2245	0.0607	18.7042	0.4955	0.1939	0.0306	0.4882	0.3243	0.4581	45.9951	42.3354	3.6597	0.1333
103	mimmi_ch	mimmi_ch_FL_0_1330	0.2245	0.0607	18.7042	0.4906	0.1936	0.0309	0.4882	0.3243	0.4578	45.9951	42.2971	3.698	0.133
104	mimmi_ch	mimmi_ch_FL_0_1327	0.2245	0.0607	18.7042	0.4856	0.1933	0.0312	0.4882	0.3243	0.4575	45.9951	42.2588	3.7363	0.1327
105	mimmi_ch	mimmi_ch_FL_0_1324	0.2245	0.0607	18.7042	0.4807	0.193	0.0315	0.4882	0.3243	0.4572	45.9951	42.2205	3.7746	0.1324
106	mimmi_ch	mimmi_ch_FL_0_1321	0.2245	0.0607	18.7042	0.4757	0.1927	0.0318	0.4882	0.3243	0.4569	45.9951	42.1821	3.813	0.1321
107	mimmi_ch	mimmi_ch_FL_0_1318	0.2245	0.0607	18.7042	0.4708	0.1924	0.0321	0.4882	0.3243	0.4566	45.9951	42.1437	3.8515	0.1318
108	mimmi_ch	mimmi_ch_FL_0_1315	0.2245	0.0607	18.7042	0.4658	0.1921	0.0324	0.4882	0.3243	0.4563	45.9951	42.1052	3.8899	0.1315
109	mimmi_ch	mimmi_ch_FL_0_1312	0.2245	0.0607	18.7042	0.4609	0.1918	0.0327	0.4882	0.3243	0.456	45.9951	42.0666	3.9285	0.1312
110	mimmi_ch	mimmi_ch_FL_0_1309	0.2245	0.0607	18.7042	0.456	0.1915	0.033	0.4882	0.3243	0.4557	45.9951	42.028	3.9671	0.1309
111	mimmi_ch	mimmi_ch_FL_0_1306	0.2245	0.0607	18.7042	0.451	0.1912	0.0333	0.4882	0.3243	0.4554	45.9951	41.9894	4.0057	0.1306
112	mimmi_ch	mimmi_ch_FL_0_1303	0.2245	0.0607	18.7042	0.4461	0.1909	0.0336	0.4882	0.3243	0.4551	45.9951	41.9507	4.0444	0.1303
113	mimmi_ch	mimmi_ch_FL_0_1300	0.2245	0.0607	18.7042	0.4411	0.1906	0.0339	0.4882	0.3243	0.4548	45.9951	41.9119	4.0832	0.13
114	mimmi_ch	mimmi_ch_FL_0_1297	0.2245	0.0607	18.7042	0.4362	0.1903	0.0342	0.4882	0.3243	0.4545	45.9951	41.8732	4.122	0.1297
115	mimmi_ch	mimmi_ch_FL_0_1294	0.2245	0.0607	18.7042	0.4312	0.19	0.0345	0.4882	0.3243	0.4543	45.9951	41.8343	4.1608	0.1294
116	mimmi_ch	mimmi_ch_FL_0_1291	0.2245	0.0607	18.7042	0.4263	0.1897	0.0348	0.4882	0.3243	0.454	45.9951	41.7954	4.1997	0.1291
117	mimmi_ch	mimmi_ch_FL_0_1288	0.2245	0.0607	18.7042	0.4213	0.1894	0.0351	0.4882	0.3243	0.4537	45.9951	41.7565	4.2386	0.1288
118	mimmi_ch	mimmi_ch_FL_0_1285	0.2245	0.0607	18.7042	0.4164	0.1891	0.0354	0.4882	0.3243	0.4534	45.9951	41.7175	4.2776	0.1285
119	mimmi_ch	mimmi_ch_FL_0_1282	0.2245	0.0607	18.7042	0.4114	0.1888	0.0357	0.4882	0.3243	0.4531	45.9951	41.6784	4.3167	0.1282
120	mimmi_ch	mimmi_ch_FL_0_1279	0.2245	0.0607	18.7042	0.4065	0.1885	0.036	0.4882	0.3243	0.4528	45.9951	41.6393	4.3558	0.1279
121	mimmi_ch	mimmi_ch_FL_0_1276	0.2245	0.0607	18.7042	0.4015	0.1882	0.0363	0.4882	0.3243	0.4525	45.9951	41.6002	4.3949	0.1276
122	mimmi_ch	mimmi_ch_FL_0_1273	0.2245	0.0607	18.7042	0.3966	0.1879	0.0366	0.4882	0.3243	0.4522	45.9951	41.561	4.4341	0.1273
123	mimmi_ch	mimmi_ch_FL_0_1270	0.2245	0.0607	18.7042	0.3917	0.1876	0.0369	0.4882	0.3243	0.4519	45.9951	41.5217	4.4734	0.127
124	mimmi_ch	mimmi_ch_FL_0_1267	0.2245	0.0607	18.7042	0.3867	0.1873	0.0372	0.4882	0.3243	0.4516	45.9951	41.4824	4.5127	0.1267
125	mimmi_ch	mimmi_ch_FL_0_1264	0.2245	0.0607	18.7042	0.3818	0.187	0.0375	0.4882	0.3243	0.4513	45.9951	41.4431	4.552	0.1264
126	mimmi_ch	mimmi_ch_FL_0_1261	0.2245	0.0607	18.7042	0.3768	0.1867	0.0378	0.4882	0.3243	0.451	45.9951	41.4037	4.5914	0.1261
127	mimmi_ch	mimmi_ch_FL_0_1258	0.2245	0.0607	18.7042	0.3719	0.1864	0.0381	0.4882	0.3243	0.4507	45.9951	41.3642	4.6309	0.1258
128	mimmi_ch	mimmi_ch_FL_0_1255	0.2245	0.0607	18.7042	0.3669	0.1861	0.0384	0.4882	0.3243	0.4504	45.9951	41.3247	4.6704	0.1255
129	mimmi_ch	mimmi_ch_FL_0_1252	0.2245	0.0607	18.7042	0.362	0.1858	0.0387	0.4882	0.3243	0.4501	45.9951	41.2851	4.71	0.1252
130	mimmi_ch	mimmi_ch_FL_0_1249	0.2245	0.0607	18.7042	0.357	0.1855	0.039	0.4882	0.3243	0.4498	45.9951	41.2455	4.7496	0.1249
131	mimmi_ch	mimmi_ch_FL_0_1246	0.2245	0.0607	18.7042	0.3521	0.1852	0.0393	0.4882	0.3243	0.4495	45.9951	41.2059	4.7892	0.1246
132	mimmi_ch	mimmi_ch_FL_0_1243	0.2245	0.0607	18.7042	0.3471	0.1849	0.0396	0.4882	0.3243	0.4492	45.9951	41.1662	4.829	0.1243
133	mimmi_ch	mimmi_ch_FL_0_1240	0.2245	0.0607	18.7042	0.3422	0.1846	0.0399	0.4882	0.3243	0.4489	45.9951	41.1264	4.8687	0.124
134	mimmi_ch	mimmi_ch_FL_0_1237	0.2245	0.0607	18.7042	0.3373	0.1843	0.0402	0.4882	0.3243	0.4486	45.9951	41.0866	4.9085	0.1237
135	mimmi_ch	mimmi_ch_FL_0_1234	0.2245	0.0607	18.7042	0.3323	0.184	0.0405	0.4882	0.3243	0.4484	45.9951	41.0467	4.9484	0.1234
136	mimmi_ch	mimmi_ch_FL_0_1231	0.2245	0.0607	18.7042	0.3274	0.1837	0.0408	0.4882	0.3243	0.4481	45.9951	41.0068	4.9883	0.1231
137	mimmi_ch	mimmi_ch_FL_0_1228	0.2245	0.0607	18.7042	0.3224	0.1834	0.0411	0.4882	0.3243	0.4478	45.9951	40.9668	5.0283	0.1228
138	mimmi_ch	mimmi_ch_FL_0_1225	0.2245	0.0607	18.7042	0.3175	0.1831	0.0414	0.4882	0.3243	0.4475	45.9951	40.9268	5.0684	0.1225
139	mimmi_ch	mimmi_ch_FL_0_1222	0.2245	0.0607	18.7042	0.3125	0.1828	0.0417	0.4882	0.3243	0.4472	45.9951	40.8867	5.1084	0.1222
140	mimmi_ch	mimmi_ch_FL_0_1219	0.2245	0.0607	18.7042	0.3076	0.1825	0.042	0.4882	0.3243	0.4469	45.9951	40.8465	5.1486	0.1219
141	mimmi_ch	mimmi_ch_FL_0_1216	0.2245	0.0607	18.7042	0.3026	0.1822	0.0423	0.4882	0.3243	0.4466	45.9951	40.8063	5.1888	0.1216
142	mimmi_ch	mimmi_ch_FL_0_1213	0.2245	0.0607	18.7042	0.2977	0.1819	0.0426	0.4882	0.3243	0.4463	45.9951	40.7661	5.229	0.1213
143	mimmi_ch	mimmi_ch_FL_0_1210	0.2245	0.0607	18.7042	0.2927	0.1816	0.0429	0.4882	0.3243	0.446	45.9951	40.7258	5.2693	0.121
144	mimmi_ch	mimmi_ch_FL_0_1207	0.2245	0.0607	18.7042	0.2878	0.1813	0.0432	0.4882	0.3243	0.4457	45.9951	40.6855	5.3097	0.1207
145	mimmi_ch	mimmi_ch_FL_0_1204	0.2245	0.0607	18.7042	0.2828	0.181	0.0435	0.4882	0.3243	0.4454	45.9951	40.6451	5.3501	0.1204
146	mimmi_ch	mimmi_ch_FL_0_1201	0.2245	0.0607	18.7042	0.2779	0.1807	0.0438	0.4882	0.3243	0.4451	45.9951	40.6046	5.3905	0.1201
147	mimmi_ch	mimmi_ch_FL_0_1198	0.2245	0.0607	18.7042	0.273	0.1804	0.0441	0.4882	0.3243	0.4448	45.9951	40.5641	5.431	0.1198
148	mimmi_ch	mimmi_ch_FL_0_1195	0.2245	0.0607	18.7042	0.268	0.1801	0.0444	0.4882	0.3243	0.4445	45.9951	40.5235	5.4716	0.1195
149	mimmi_ch	mimmi_ch_FL_0_1192	0.2245	0.0607	18.7042	0.2631	0.1798	0.0447	0.4882	0.3243	0.4442	45.9951	40.4829	5.5122	0.1192
150	mimmi_ch	mimmi_ch_FL_0_1189	0.2245	0.0607	18.7042	0.2581	0.1795	0.045	0.4882	0.3243	0.4439	45.9951	40.4422	5.5529	0.1189
151	mimmi_ch	mimmi_ch_FL_0_1186	0.2245	0.0607	18.7042	0.2532	0.1792	0.0453	0.4882	0.3243	0.4436	45.9951	40.4015	5.5936	0.1186
152	mimmi_ch	mimmi_ch_FL_0_1183	0.2245	0.0607	18.7042	0.2482	0.1789	0.0456	0.4882	0.3243	0.4433	45.9951	40.3607	5.6344	0.1183
153	mimmi_ch	mimmi_ch_FL_0_1180	0.2245	0.0607	18.7042	0.2433	0.1786	0.0459	0.4882	0.3243	0.443	45.9951	40.3199	5.6752	0.118
154	mimmi_ch	mimmi_ch_FL_0_1177	0.2245	0.0607	18.7042	0.2383	0.1783	0.0462	0.4882	0.3243	0.4427	45.9951	40.279	5.7161	0.1177
